 R = [25.83, 17.58, 14.03, 11.96, 10.56, 9.55, 8.76, 8.14, 7.62, 7.19, 6.82, 6.5, 6.21, 5.96, 5.74, 5.54, 5.35, 5.19, 5.03, 4.89, 4.76, 4.64, 4.53, 4.42, 4.32, 4.23, 4.14, 4.06, 3.98, 3.9, 3.83, 3.77, 3.7, 3.64, 3.58, 3.53, 3.47, 3.42, 3.37, 3.33, 3.28, 3.24, 3.2, 3.16, 3.12, 3.08, 3.04, 3.01, 2.97, 2.94, 2.91, 2.88, 2.85, 2.82, 2.79, 2.76, 2.73, 2.71, 2.68, 2.66, 2.63, 2.61, 2.59, 2.56, 2.54, 2.52, 2.5, 2.48, 2.46, 2.44, 2.42, 2.4, 2.38, 2.36, 2.35, 2.33, 2.31, 2.3, 2.28, 2.26]
 Eigenvalues of the spin-orbit matrix
 ....................................

   Nr  Sym         E             E-E0         E-E0           E-E(1)      E-E(1)      E-E(1)
  26   3   -529.55206807      0.00194605      427.11      0.00342565      751.84      0.0932
  27   3   -529.54490526      0.00910886     1999.16      0.01058846     2323.90      0.2881
  28   3   -529.51020905      0.04380507     9614.10      0.04528467     9938.84      1.2323
  29   3   -529.50686658      0.04714754    10347.69      0.04862714    10672.42      1.3232
  30   3   -529.50601931      0.04799481    10533.64      0.04947441    10858.38      1.3463
  31   3   -529.50539808      0.04861604    10669.99      0.05009564    10994.72      1.3632
  32   3   -529.50041538      0.05359874    11763.56      0.05507834    12088.30      1.4988
  33   3   -529.49948335      0.05453077    11968.12      0.05601037    12292.85      1.5241
  34   3   -529.49788536      0.05612876    12318.84      0.05760836    12643.57      1.5676
  35   3   -529.49401787      0.05999625    13167.66      0.06147585    13492.39      1.6728
  36   3   -529.48917870      0.06483542    14229.73      0.06631502    14554.46      1.8045
 
  37   4   -529.55549372     -0.00147960     -324.73      0.00000000        0.00      0.0000
  38   4   -529.55404749     -0.00003337       -7.32      0.00144623      317.41      0.0394
  39   4   -529.54855124      0.00546288     1198.96      0.00694248     1523.70      0.1889
  40   4   -529.51023510      0.04377902     9608.39      0.04525862     9933.12      1.2315
  41   4   -529.50691571      0.04709841    10336.91      0.04857801    10661.64      1.3219
  42   4   -529.50586432      0.04814980    10567.66      0.04962940    10892.39      1.3505
  43   4   -529.50526853      0.04874559    10698.42      0.05022519    11023.16      1.3667
  44   4   -529.49969753      0.05431659    11921.11      0.05579619    12245.85      1.5183
  45   4   -529.49967275      0.05434136    11926.55      0.05582097    12251.29      1.5190
  46   4   -529.49803580      0.05597832    12285.82      0.05745792    12610.56      1.5635
  47   4   -529.49424608      0.05976804    13117.57      0.06124764    13442.30      1.6666
  48   4   -529.48944827      0.06456585    14170.57      0.06604545    14495.30      1.7972
--
 Eigenvalues of the spin-orbit matrix
 ....................................

   Nr  Sym         E             E-E0         E-E0           E-E(1)      E-E(1)      E-E(1)
                 (au)            (au)        (cm-1)           (au)       (cm-1)        (eV)
   1   1   -529.55368949      0.00019626       43.07      0.00162835      357.38      0.0443
   2   1   -529.55205318      0.00183258      402.20      0.00326467      716.51      0.0888
   3   1   -529.54629563      0.00759012     1665.84      0.00902221     1980.15      0.2455
   4   1   -529.50686867      0.04701708    10319.06      0.04844917    10633.36      1.3184
   5   1   -529.50625532      0.04763044    10453.67      0.04906252    10767.98      1.3351
   6   1   -529.50506726      0.04881849    10714.42      0.05025058    11028.73      1.3674
   7   1   -529.50029511      0.05359064    11761.79      0.05502273    12076.09      1.4972
   8   1   -529.49950376      0.05438200    11935.47      0.05581408    12249.78      1.5188
   9   1   -529.49726669      0.05661907    12426.45      0.05805116    12740.76      1.5797
  10   1   -529.49406253      0.05982323    13129.68      0.06125531    13443.99      1.6668
  11   1   -529.49178259      0.06210317    13630.07      0.06353525    13944.38      1.7289
  12   1   -529.48847564      0.06541011    14355.86      0.06684220    14670.17      1.8189
 
  13   2   -529.55514172     -0.00125597     -275.65      0.00017612       38.65      0.0048
  14   2   -529.55174816      0.00213760      469.15      0.00356968      783.45      0.0971
  15   2   -529.54457400      0.00931176     2043.69      0.01074384     2358.00      0.2924
  16   2   -529.50999550      0.04389025     9632.80      0.04532234     9947.10      1.2333
  17   2   -529.50680242      0.04708333    10333.60      0.04851542    10647.90      1.3202
  18   2   -529.50577386      0.04811189    10559.34      0.04954398    10873.65      1.3482
  19   2   -529.50534611      0.04853964    10653.22      0.04997173    10967.53      1.3598
  20   2   -529.50023078      0.05365497    11775.91      0.05508706    12090.21      1.4990
  21   2   -529.49940992      0.05447584    11956.06      0.05590792    12270.37      1.5213
  22   2   -529.49778296      0.05610280    12313.14      0.05753489    12627.45      1.5656
  23   2   -529.49383260      0.06005315    13180.14      0.06148524    13494.45      1.6731
  24   2   -529.48901333      0.06487242    14237.85      0.06630451    14552.16      1.8042
 
  25   3   -529.55514173     -0.00125598     -275.65      0.00017611       38.65      0.0048
  26   3   -529.55174818      0.00213758      469.14      0.00356967      783.45      0.0971
  27   3   -529.54457398      0.00931177     2043.70      0.01074386     2358.00      0.2924
  28   3   -529.50999550      0.04389025     9632.80      0.04532234     9947.10      1.2333
  29   3   -529.50680242      0.04708333    10333.60      0.04851542    10647.90      1.3202
  30   3   -529.50577386      0.04811189    10559.34      0.04954398    10873.65      1.3482
  31   3   -529.50534612      0.04853964    10653.22      0.04997173    10967.53      1.3598
  32   3   -529.50023078      0.05365497    11775.91      0.05508706    12090.21      1.4990
  33   3   -529.49940992      0.05447584    11956.06      0.05590792    12270.37      1.5213
  34   3   -529.49778296      0.05610280    12313.14      0.05753489    12627.45      1.5656
  35   3   -529.49383259      0.06005316    13180.15      0.06148525    13494.45      1.6731
  36   3   -529.48901332      0.06487244    14237.85      0.06630452    14552.16      1.8042
 
  37   4   -529.55531784     -0.00143209     -314.31      0.00000000        0.00      0.0000
  38   4   -529.55368949      0.00019626       43.07      0.00162835      357.38      0.0443
  39   4   -529.54824107      0.00564469     1238.87      0.00707678     1553.17      0.1926
  40   4   -529.51002517      0.04386059     9626.29      0.04529267     9940.59      1.2325
  41   4   -529.50685241      0.04703335    10322.63      0.04846543    10636.93      1.3188
  42   4   -529.50581009      0.04807566    10551.39      0.04950775    10865.70      1.3472
  43   4   -529.50503630      0.04884946    10721.22      0.05028154    11035.52      1.3682
  44   4   -529.49957212      0.05431363    11920.46      0.05574572    12234.77      1.5169
  45   4   -529.49949318      0.05439258    11937.79      0.05582466    12252.10      1.5191
  46   4   -529.49795679      0.05592896    12274.99      0.05736105    12589.29      1.5609
  47   4   -529.49406237      0.05982338    13129.71      0.06125547    13444.02      1.6668
  48   4   -529.48928465      0.06460111    14178.30      0.06603320    14492.61      1.7969
--
 Eigenvalues of the spin-orbit matrix
 ....................................

   Nr  Sym         E             E-E0         E-E0           E-E(1)      E-E(1)      E-E(1)
                 (au)            (au)        (cm-1)           (au)       (cm-1)        (eV)
   1   1   -529.55330677      0.00044489       97.64      0.00182822      401.25      0.0497
   2   1   -529.55177883      0.00197282      432.98      0.00335615      736.59      0.0913
   3   1   -529.54605995      0.00769171     1688.13      0.00907504     1991.74      0.2469
   4   1   -529.50679809      0.04695356    10305.12      0.04833689    10608.72      1.3153
   5   1   -529.50622472      0.04752694    10430.96      0.04891027    10734.56      1.3309
   6   1   -529.50481019      0.04894146    10741.41      0.05032480    11045.02      1.3694
   7   1   -529.50005306      0.05369859    11785.48      0.05508193    12089.09      1.4989
   8   1   -529.49927512      0.05447653    11956.22      0.05585986    12259.82      1.5200
   9   1   -529.49714476      0.05660689    12423.78      0.05799022    12727.38      1.5780
  10   1   -529.49385854      0.05989311    13145.02      0.06127644    13448.63      1.6674
  11   1   -529.49164661      0.06210505    13630.48      0.06348838    13934.09      1.7276
  12   1   -529.48833690      0.06541476    14356.88      0.06679809    14660.49      1.8177
 
  13   2   -529.55495555     -0.00120390     -264.23      0.00017943       39.38      0.0049
  14   2   -529.55140254      0.00234912      515.57      0.00373245      819.18      0.1016
  15   2   -529.54421871      0.00953294     2092.24      0.01091627     2395.84      0.2970
  16   2   -529.50976239      0.04398927     9654.53      0.04537260     9958.13      1.2347
  17   2   -529.50673096      0.04702070    10319.85      0.04840403    10623.46      1.3171
  18   2   -529.50550319      0.04824846    10589.31      0.04963180    10892.92      1.3505
  19   2   -529.50528512      0.04846653    10637.17      0.04984986    10940.78      1.3565
  20   2   -529.50002237      0.05372929    11792.22      0.05511262    12095.82      1.4997
  21   2   -529.49934616      0.05440549    11940.63      0.05578883    12244.23      1.5181
  22   2   -529.49764401      0.05610765    12314.20      0.05749098    12617.81      1.5644
  23   2   -529.49362697      0.06012468    13195.84      0.06150801    13499.45      1.6737
  24   2   -529.48882819      0.06492346    14249.05      0.06630679    14552.66      1.8043
 
  25   3   -529.55495556     -0.00120391     -264.23      0.00017943       39.38      0.0049
  26   3   -529.55140256      0.00234910      515.57      0.00373243      819.17      0.1016
  27   3   -529.54421870      0.00953295     2092.24      0.01091629     2395.85      0.2970
  28   3   -529.50976239      0.04398927     9654.53      0.04537260     9958.13      1.2347
  29   3   -529.50673096      0.04702070    10319.85      0.04840403    10623.46      1.3171
  30   3   -529.50550319      0.04824846    10589.31      0.04963180    10892.92      1.3505
  31   3   -529.50528513      0.04846653    10637.17      0.04984986    10940.78      1.3565
  32   3   -529.50002237      0.05372929    11792.22      0.05511262    12095.82      1.4997
  33   3   -529.49934616      0.05440549    11940.63      0.05578883    12244.23      1.5181
  34   3   -529.49764401      0.05610765    12314.20      0.05749098    12617.81      1.5644
  35   3   -529.49362696      0.06012469    13195.85      0.06150803    13499.45      1.6737
  36   3   -529.48882818      0.06492348    14249.06      0.06630681    14552.66      1.8043
 
  37   4   -529.55513499     -0.00138333     -303.61      0.00000000        0.00      0.0000
  38   4   -529.55330677      0.00044489       97.64      0.00182822      401.25      0.0497
  39   4   -529.54790742      0.00584423     1282.66      0.00722756     1586.27      0.1967
  40   4   -529.50979639      0.04395527     9647.07      0.04533860     9950.67      1.2337
  41   4   -529.50678383      0.04696783    10308.25      0.04835116    10611.85      1.3157
  42   4   -529.50574579      0.04800587    10536.07      0.04938920    10839.68      1.3439
  43   4   -529.50477729      0.04897436    10748.63      0.05035769    11052.24      1.3703
  44   4   -529.49948054      0.05427112    11911.13      0.05565445    12214.74      1.5144
  45   4   -529.49926452      0.05448713    11958.54      0.05587046    12262.15      1.5203
  46   4   -529.49784205      0.05590960    12270.74      0.05729293    12574.35      1.5590
  47   4   -529.49385839      0.05989326    13145.05      0.06127660    13448.66      1.6674
  48   4   -529.48910136      0.06465029    14189.10      0.06603363    14492.71      1.7969
--
 Eigenvalues of the spin-orbit matrix
 ....................................

   Nr  Sym         E             E-E0         E-E0           E-E(1)      E-E(1)      E-E(1)
                 (au)            (au)        (cm-1)           (au)       (cm-1)        (eV)
   1   1   -529.55289711      0.00071409      156.73      0.00204759      449.39      0.0557
   2   1   -529.55149241      0.00211880      465.02      0.00345230      757.69      0.0939
   3   1   -529.54580273      0.00780848     1713.76      0.00914197     2006.43      0.2488
   4   1   -529.50672176      0.04688945    10291.05      0.04822295    10583.71      1.3122
   5   1   -529.50618744      0.04742377    10408.31      0.04875727    10700.98      1.3268
   6   1   -529.50452409      0.04908712    10773.38      0.05042062    11066.05      1.3720
   7   1   -529.49978979      0.05382142    11812.44      0.05515492    12105.11      1.5008
   8   1   -529.49901983      0.05459138    11981.42      0.05592488    12274.09      1.5218
   9   1   -529.49701291      0.05659830    12421.89      0.05793179    12714.56      1.5764
  10   1   -529.49363212      0.05997909    13163.89      0.06131259    13456.56      1.6684
  11   1   -529.49148972      0.06212149    13634.09      0.06345498    13926.76      1.7267
  12   1   -529.48817269      0.06543852    14362.09      0.06677202    14654.76      1.8170
 
  13   2   -529.55476360     -0.00115239     -252.92      0.00018111       39.75      0.0049
  14   2   -529.55102882      0.00258239      566.77      0.00391588      859.44      0.1066
  15   2   -529.54383728      0.00977393     2145.13      0.01110743     2437.80      0.3022
  16   2   -529.50950873      0.04410248     9679.37      0.04543598     9972.04      1.2364
  17   2   -529.50665160      0.04695960    10306.44      0.04829310    10599.11      1.3141
  18   2   -529.50521672      0.04839449    10621.36      0.04972799    10914.03      1.3532
  19   2   -529.50520232      0.04840888    10624.52      0.04974238    10917.19      1.3536
  20   2   -529.49978785      0.05382335    11812.86      0.05515685    12105.53      1.5009
  21   2   -529.49929290      0.05431831    11921.49      0.05565181    12214.16      1.5144
  22   2   -529.49746423      0.05614698    12322.84      0.05748048    12615.51      1.5641
  23   2   -529.49339883      0.06021238    13215.09      0.06154588    13507.76      1.6747
  24   2   -529.48862107      0.06499014    14263.69      0.06632364    14556.36      1.8048
 
  25   3   -529.55476361     -0.00115240     -252.92      0.00018110       39.75      0.0049
  26   3   -529.55102884      0.00258237      566.76      0.00391587      859.43      0.1066
  27   3   -529.54383726      0.00977394     2145.13      0.01110744     2437.80      0.3022
  28   3   -529.50950873      0.04410248     9679.37      0.04543598     9972.04      1.2364
  29   3   -529.50665160      0.04695960    10306.44      0.04829310    10599.11      1.3141
  30   3   -529.50521672      0.04839449    10621.36      0.04972799    10914.03      1.3532
  31   3   -529.50520232      0.04840888    10624.52      0.04974238    10917.19      1.3536
  32   3   -529.49978785      0.05382335    11812.86      0.05515685    12105.53      1.5009
  33   3   -529.49929290      0.05431831    11921.49      0.05565181    12214.16      1.5144
  34   3   -529.49746423      0.05614698    12322.84      0.05748048    12615.51      1.5641
  35   3   -529.49339881      0.06021239    13215.09      0.06154589    13507.76      1.6747
  36   3   -529.48862106      0.06499015    14263.69      0.06632365    14556.36      1.8048
 
  37   4   -529.55494471     -0.00133350     -292.67      0.00000000        0.00      0.0000
  38   4   -529.55289711      0.00071409      156.73      0.00204759      449.39      0.0557
  39   4   -529.54754795      0.00606326     1330.73      0.00739676     1623.40      0.2013
  40   4   -529.50954797      0.04406324     9670.76      0.04539674     9963.43      1.2353
  41   4   -529.50670926      0.04690195    10293.79      0.04823544    10586.46      1.3126
  42   4   -529.50566988      0.04794133    10521.91      0.04927483    10814.58      1.3408
  43   4   -529.50448948      0.04912173    10780.97      0.05045523    11073.64      1.3730
  44   4   -529.49940126      0.05420995    11897.71      0.05554344    12190.38      1.5114
  45   4   -529.49900921      0.05460200    11983.75      0.05593550    12276.42      1.5221
  46   4   -529.49768504      0.05592617    12274.38      0.05725967    12567.04      1.5581
  47   4   -529.49363197      0.05997924    13163.92      0.06131274    13456.59      1.6684
  48   4   -529.48889618      0.06471503    14203.31      0.06604853    14495.98      1.7973
--
 Eigenvalues of the spin-orbit matrix
 ....................................

   Nr  Sym         E             E-E0         E-E0           E-E(1)      E-E(1)      E-E(1)
                 (au)            (au)        (cm-1)           (au)       (cm-1)        (eV)
   1   1   -529.55245832      0.00100489      220.55      0.00228779      502.11      0.0623
   2   1   -529.55119398      0.00226924      498.04      0.00355213      779.60      0.0967
   3   1   -529.54552102      0.00794220     1743.11      0.00922509     2024.67      0.2510
   4   1   -529.50663901      0.04682420    10276.72      0.04810710    10558.29      1.3091
   5   1   -529.50614281      0.04732040    10385.63      0.04860330    10667.19      1.3226
   6   1   -529.50420705      0.04925617    10810.48      0.05053906    11092.04      1.3752
   7   1   -529.49950478      0.05395843    11842.51      0.05524133    12124.07      1.5032
   8   1   -529.49873548      0.05472774    12011.35      0.05601063    12292.91      1.5241
   9   1   -529.49687018      0.05659304    12420.74      0.05787593    12702.30      1.5749
  10   1   -529.49338093      0.06008229    13186.54      0.06136518    13468.10      1.6698
  11   1   -529.49130809      0.06215513    13641.47      0.06343802    13923.04      1.7262
  12   1   -529.48798059      0.06548262    14371.77      0.06676552    14653.34      1.8168
 
  13   2   -529.55456497     -0.00110176     -241.81      0.00018114       39.76      0.0049
  14   2   -529.55062456      0.00283866      623.01      0.00412155      904.58      0.1122
  15   2   -529.54342735      0.01003586     2202.62      0.01131876     2484.18      0.3080
  16   2   -529.50923361      0.04422961     9707.28      0.04551250     9988.84      1.2385
  17   2   -529.50656376      0.04689945    10293.24      0.04818235    10574.80      1.3111
  18   2   -529.50513167      0.04833154    10607.55      0.04961444    10889.11      1.3501
  19   2   -529.50487684      0.04858638    10663.48      0.04986927    10945.04      1.3570
  20   2   -529.49952560      0.05393762    11837.94      0.05522051    12119.50      1.5026
  21   2   -529.49924794      0.05421527    11898.88      0.05549817    12180.44      1.5102
  22   2   -529.49724073      0.05622248    12339.41      0.05750538    12620.97      1.5648
  23   2   -529.49314584      0.06031738    13238.13      0.06160027    13519.70      1.6762
  24   2   -529.48838953      0.06507369    14282.02      0.06635659    14563.59      1.8057
 
  25   3   -529.55456498     -0.00110176     -241.81      0.00018113       39.75      0.0049
  26   3   -529.55062457      0.00283864      623.01      0.00412154      904.57      0.1122
  27   3   -529.54342734      0.01003588     2202.62      0.01131877     2484.18      0.3080
  28   3   -529.50923361      0.04422961     9707.28      0.04551251     9988.84      1.2385
  29   3   -529.50656376      0.04689945    10293.24      0.04818235    10574.80      1.3111
  30   3   -529.50513167      0.04833154    10607.55      0.04961444    10889.11      1.3501
  31   3   -529.50487684      0.04858638    10663.48      0.04986927    10945.04      1.3570
  32   3   -529.49952560      0.05393762    11837.94      0.05522051    12119.50      1.5026
  33   3   -529.49924794      0.05421527    11898.88      0.05549817    12180.44      1.5102
  34   3   -529.49724073      0.05622248    12339.41      0.05750538    12620.97      1.5648
  35   3   -529.49314582      0.06031739    13238.14      0.06160029    13519.70      1.6762
  36   3   -529.48838951      0.06507371    14282.03      0.06635660    14563.59      1.8057
 
  37   4   -529.55474611     -0.00128290     -281.56      0.00000000        0.00      0.0000
  38   4   -529.55245832      0.00100489      220.55      0.00228779      502.11      0.0623
  39   4   -529.54716012      0.00630309     1383.37      0.00758599     1664.93      0.2064
  40   4   -529.50927921      0.04418400     9697.27      0.04546690     9978.83      1.2372
  41   4   -529.50662798      0.04683524    10279.15      0.04811813    10560.71      1.3094
  42   4   -529.50558049      0.04788272    10509.04      0.04916562    10790.61      1.3379
  43   4   -529.50417052      0.04929270    10818.50      0.05057559    11100.06      1.3762
  44   4   -529.49933495      0.05412827    11879.78      0.05541116    12161.34      1.5078
  45   4   -529.49872462      0.05473859    12013.73      0.05602149    12295.30      1.5244
  46   4   -529.49748097      0.05598224    12286.68      0.05726514    12568.25      1.5583
  47   4   -529.49338078      0.06008243    13186.57      0.06136533    13468.13      1.6698
  48   4   -529.48866667      0.06479655    14221.20      0.06607944    14502.76      1.7981
--
 Eigenvalues of the spin-orbit matrix
 ....................................

   Nr  Sym         E             E-E0         E-E0           E-E(1)      E-E(1)      E-E(1)
                 (au)            (au)        (cm-1)           (au)       (cm-1)        (eV)
   1   1   -529.55222724      0.00115885      254.34      0.00241623      530.30      0.0657
   2   1   -529.55104031      0.00234578      514.84      0.00360316      790.80      0.0980
   3   1   -529.54536993      0.00801615     1759.34      0.00927353     2035.31      0.2523
   4   1   -529.50659493      0.04679116    10269.47      0.04804854    10545.44      1.3075
   5   1   -529.50611751      0.04726858    10374.25      0.04852596    10650.22      1.3205
   6   1   -529.50403594      0.04935015    10831.11      0.05060753    11107.07      1.3771
   7   1   -529.49935415      0.05403194    11858.64      0.05528932    12134.60      1.5045
   8   1   -529.49858143      0.05480466    12028.23      0.05606204    12304.20      1.5255
   9   1   -529.49679425      0.05659184    12420.47      0.05784922    12696.44      1.5742
  10   1   -529.49324527      0.06014082    13199.38      0.06139820    13475.35      1.6707
  11   1   -529.49120663      0.06217946    13646.81      0.06343684    13922.78      1.7262
  12   1   -529.48787331      0.06551278    14378.39      0.06677016    14654.36      1.8169
 
  13   2   -529.55446291     -0.00107683     -236.34      0.00018055       39.63      0.0049
  14   2   -529.55041017      0.00297592      653.14      0.00423330      929.10      0.1152
  15   2   -529.54321093      0.01017516     2233.19      0.01143254     2509.15      0.3111
  16   2   -529.50908782      0.04429827     9722.35      0.04555565     9998.31      1.2396
  17   2   -529.50651638      0.04686971    10286.71      0.04812709    10562.68      1.3096
  18   2   -529.50508544      0.04830065    10600.77      0.04955803    10876.73      1.3485
  19   2   -529.50470078      0.04868531    10685.19      0.04994269    10961.15      1.3590
  20   2   -529.49938498      0.05400111    11851.87      0.05525849    12127.84      1.5037
  21   2   -529.49922578      0.05416031    11886.81      0.05541769    12162.78      1.5080
  22   2   -529.49711208      0.05627401    12350.72      0.05753139    12626.68      1.5655
  23   2   -529.49300924      0.06037684    13251.19      0.06163422    13527.15      1.6772
  24   2   -529.48826379      0.06512230    14292.69      0.06637968    14568.66      1.8063
 
  25   3   -529.55446292     -0.00107683     -236.34      0.00018055       39.63      0.0049
  26   3   -529.55041019      0.00297590      653.13      0.00423328      929.10      0.1152
  27   3   -529.54321091      0.01017518     2233.19      0.01143256     2509.16      0.3111
  28   3   -529.50908782      0.04429827     9722.35      0.04555565     9998.31      1.2396
  29   3   -529.50651638      0.04686971    10286.71      0.04812709    10562.68      1.3096
  30   3   -529.50508544      0.04830065    10600.77      0.04955803    10876.73      1.3485
  31   3   -529.50470078      0.04868531    10685.19      0.04994269    10961.15      1.3590
  32   3   -529.49938498      0.05400111    11851.87      0.05525849    12127.84      1.5037
  33   3   -529.49922578      0.05416031    11886.81      0.05541769    12162.78      1.5080
  34   3   -529.49711208      0.05627401    12350.72      0.05753139    12626.68      1.5655
  35   3   -529.49300923      0.06037686    13251.19      0.06163424    13527.15      1.6772
  36   3   -529.48826377      0.06512232    14292.70      0.06637970    14568.66      1.8063
 
  37   4   -529.55464347     -0.00125738     -275.96      0.00000000        0.00      0.0000
  38   4   -529.55222724      0.00115885      254.34      0.00241623      530.30      0.0657
  39   4   -529.54695475      0.00643134     1411.51      0.00768872     1687.48      0.2092
  40   4   -529.50913713      0.04424896     9711.52      0.04550634     9987.49      1.2383
  41   4   -529.50658458      0.04680151    10271.74      0.04805889    10547.71      1.3077
  42   4   -529.50553004      0.04785605    10503.19      0.04911343    10779.15      1.3364
  43   4   -529.50399859      0.04938750    10839.30      0.05064488    11115.27      1.3781
  44   4   -529.49930616      0.05407993    11869.17      0.05533731    12145.14      1.5058
  45   4   -529.49857049      0.05481560    12030.63      0.05607298    12306.60      1.5258
  46   4   -529.49736047      0.05602562    12296.20      0.05728300    12572.17      1.5587
  47   4   -529.49324512      0.06014096    13199.42      0.06139834    13475.38      1.6707
  48   4   -529.48854198      0.06484411    14231.64      0.06610149    14507.60      1.7987
--
 Eigenvalues of the spin-orbit matrix
 ....................................

   Nr  Sym         E             E-E0         E-E0           E-E(1)      E-E(1)      E-E(1)
                 (au)            (au)        (cm-1)           (au)       (cm-1)        (eV)
   1   1   -529.55174010      0.00148658      326.27      0.00269239      590.91      0.0733
   2   1   -529.55072426      0.00250242      549.22      0.00370823      813.86      0.1009
   3   1   -529.54504501      0.00818167     1795.67      0.00938748     2060.31      0.2554
   4   1   -529.50650090      0.04672578    10255.12      0.04793159    10519.77      1.3043
   5   1   -529.50606043      0.04716625    10351.79      0.04837206    10616.44      1.3163
   6   1   -529.50366722      0.04955946    10877.04      0.05076527    11141.69      1.3814
   7   1   -529.49903726      0.05418942    11893.20      0.05539523    12157.85      1.5074
   8   1   -529.49824790      0.05497878    12066.45      0.05618459    12331.09      1.5289
   9   1   -529.49663172      0.05659496    12421.16      0.05780077    12685.80      1.5728
  10   1   -529.49295215      0.06027453    13228.73      0.06148035    13493.38      1.6730
  11   1   -529.49097939      0.06224729    13661.70      0.06345310    13926.35      1.7266
  12   1   -529.48763467      0.06559201    14395.78      0.06679782    14660.43      1.8177
 
  13   2   -529.55425427     -0.00102759     -225.53      0.00017822       39.12      0.0048
  14   2   -529.54995535      0.00327133      717.97      0.00447715      982.62      0.1218
  15   2   -529.54275359      0.01047309     2298.58      0.01167890     2563.22      0.3178
  16   2   -529.50878017      0.04444651     9754.88      0.04565232    10019.53      1.2423
  17   2   -529.50641427      0.04681242    10274.14      0.04801823    10538.78      1.3066
  18   2   -529.50498204      0.04824464    10588.47      0.04945045    10853.12      1.3456
  19   2   -529.50432318      0.04890351    10733.08      0.05010932    10997.72      1.3635
  20   2   -529.49920859      0.05401809    11855.60      0.05522391    12120.25      1.5027
  21   2   -529.49905597      0.05417071    11889.10      0.05537652    12153.74      1.5069
  22   2   -529.49682057      0.05640611    12379.71      0.05761192    12644.36      1.5677
  23   2   -529.49271419      0.06051249    13280.96      0.06171830    13545.60      1.6794
  24   2   -529.48799076      0.06523593    14317.63      0.06644174    14582.28      1.8080
 
  25   3   -529.55425428     -0.00102759     -225.53      0.00017822       39.11      0.0048
  26   3   -529.54995537      0.00327132      717.97      0.00447713      982.62      0.1218
  27   3   -529.54275358      0.01047310     2298.58      0.01167892     2563.23      0.3178
  28   3   -529.50878017      0.04444651     9754.88      0.04565232    10019.53      1.2423
  29   3   -529.50641426      0.04681242    10274.14      0.04801823    10538.78      1.3066
  30   3   -529.50498204      0.04824464    10588.48      0.04945046    10853.12      1.3456
  31   3   -529.50432318      0.04890351    10733.08      0.05010932    10997.72      1.3635
  32   3   -529.49920859      0.05401810    11855.60      0.05522391    12120.25      1.5027
  33   3   -529.49905597      0.05417071    11889.10      0.05537652    12153.74      1.5069
  34   3   -529.49682057      0.05640611    12379.71      0.05761193    12644.36      1.5677
  35   3   -529.49271417      0.06051251    13280.96      0.06171832    13545.61      1.6794
  36   3   -529.48799074      0.06523594    14317.63      0.06644175    14582.28      1.8080
 
  37   4   -529.55443249     -0.00120581     -264.65      0.00000000        0.00      0.0000
  38   4   -529.55174010      0.00148658      326.27      0.00269239      590.91      0.0733
  39   4   -529.54651959      0.00670710     1472.04      0.00791291     1736.68      0.2153
  40   4   -529.50883814      0.04438854     9742.16      0.04559436    10006.80      1.2407
  41   4   -529.50649186      0.04673482    10257.11      0.04794064    10521.75      1.3045
  42   4   -529.50541597      0.04781071    10493.24      0.04901653    10757.88      1.3338
  43   4   -529.50362860      0.04959809    10885.52      0.05080390    11150.17      1.3824
  44   4   -529.49925647      0.05397022    11845.09      0.05517603    12109.74      1.5014
  45   4   -529.49823694      0.05498974    12068.85      0.05619555    12333.50      1.5292
  46   4   -529.49708214      0.05614454    12322.30      0.05735036    12586.95      1.5606
  47   4   -529.49295201      0.06027468    13228.76      0.06148049    13493.41      1.6730
  48   4   -529.48827112      0.06495556    14256.10      0.06616138    14520.74      1.8003
--
 Eigenvalues of the spin-orbit matrix
 ....................................

   Nr  Sym         E             E-E0         E-E0           E-E(1)      E-E(1)      E-E(1)
                 (au)            (au)        (cm-1)           (au)       (cm-1)        (eV)
   1   1   -529.55121735      0.00184094      404.04      0.00299490      657.31      0.0815
   2   1   -529.55039693      0.00266136      584.10      0.00381533      837.37      0.1038
   3   1   -529.54468639      0.00837191     1837.42      0.00952587     2090.69      0.2592
   4   1   -529.50639835      0.04665994    10240.67      0.04781391    10493.94      1.3011
   5   1   -529.50599398      0.04706431    10329.42      0.04821828    10582.69      1.3121
   6   1   -529.50326087      0.04979742    10929.27      0.05095139    11182.54      1.3865
   7   1   -529.49870166      0.05435664    11929.90      0.05551060    12183.17      1.5105
   8   1   -529.49787791      0.05518038    12110.69      0.05633435    12363.96      1.5329
   9   1   -529.49645147      0.05660682    12423.76      0.05776079    12677.03      1.5718
  10   1   -529.49262757      0.06043073    13263.01      0.06158469    13516.28      1.6758
  11   1   -529.49071534      0.06234295    13682.70      0.06349691    13935.96      1.7278
  12   1   -529.48736176      0.06569653    14418.72      0.06685050    14671.99      1.8191
 
  13   2   -529.55403782     -0.00097952     -214.98      0.00017444       38.28      0.0047
  14   2   -529.54946329      0.00359501      789.01      0.00474897     1042.28      0.1292
  15   2   -529.54226115      0.01079714     2369.70      0.01195111     2622.96      0.3252
  16   2   -529.50845109      0.04460721     9790.15      0.04576117    10043.42      1.2452
  17   2   -529.50630144      0.04675685    10261.94      0.04791081    10515.21      1.3037
