 R = [9.28, 7.37, 6.44, 5.85, 5.43, 5.11, 4.85, 4.64, 4.46, 4.31, 4.17, 4.05, 3.95, 3.85, 3.76, 3.68, 3.61, 3.54, 3.48, 3.42]
 Eigenvalues of the spin-orbit matrix
 ....................................

   Nr  Sym         E             E-E0         E-E0           E-E(1)      E-E(1)      E-E(1)
  28   3   -529.51226292      0.04807161    10550.50      0.05008197    10991.72      1.3628
  29   3   -529.50718163      0.05315290    11665.71      0.05516326    12106.94      1.5011
  30   3   -529.50650061      0.05383392    11815.18      0.05584427    12256.40      1.5196
  31   3   -529.50540089      0.05493364    12056.54      0.05694400    12497.76      1.5495
  32   3   -529.50397473      0.05635980    12369.55      0.05837016    12810.77      1.5883
  33   3   -529.50264473      0.05768979    12661.45      0.05970015    13102.67      1.6245
  34   3   -529.49982962      0.06050491    13279.29      0.06251526    13720.51      1.7011
  35   3   -529.49902172      0.06131281    13456.61      0.06332317    13897.83      1.7231
  36   3   -529.49701259      0.06332193    13897.56      0.06533229    14338.78      1.7778
 
  37   4   -529.56234489     -0.00201036     -441.22      0.00000000        0.00      0.0000
  38   4   -529.56226300     -0.00192847     -423.25      0.00008188       17.97      0.0022
  39   4   -529.55627216      0.00406237      891.59      0.00607273     1332.81      0.1652
  40   4   -529.51226428      0.04807025    10550.20      0.05008061    10991.42      1.3628
  41   4   -529.50687857      0.05345596    11732.23      0.05546631    12173.45      1.5093
  42   4   -529.50610666      0.05422787    11901.64      0.05623823    12342.86      1.5303
  43   4   -529.50591113      0.05442340    11944.56      0.05643376    12385.78      1.5356
  44   4   -529.50415497      0.05617956    12329.99      0.05818992    12771.21      1.5834
  45   4   -529.50260526      0.05772927    12670.11      0.05973963    13111.33      1.6256
  46   4   -529.49949059      0.06084394    13353.70      0.06285429    13794.92      1.7104
  47   4   -529.49938601      0.06094852    13376.65      0.06295887    13817.88      1.7132
  48   4   -529.49705664      0.06327789    13887.89      0.06528825    14329.11      1.7766

--
 Eigenvalues of the spin-orbit matrix
 ....................................

   Nr  Sym         E             E-E0         E-E0           E-E(1)      E-E(1)      E-E(1)
                 (au)            (au)        (cm-1)           (au)       (cm-1)        (eV)
   1   1   -529.56224434     -0.00201035     -441.22      0.00000000        0.00      0.0000
   2   1   -529.55972092      0.00051307      112.61      0.00252343      553.83      0.0687
   3   1   -529.55284958      0.00738441     1620.69      0.00939476     2061.91      0.2556
   4   1   -529.50693762      0.05329637    11697.20      0.05530672    12138.42      1.5050
   5   1   -529.50606231      0.05417168    11889.31      0.05618203    12330.53      1.5288
   6   1   -529.50563712      0.05459687    11982.63      0.05660723    12423.85      1.5404
   7   1   -529.50320953      0.05702446    12515.42      0.05903481    12956.64      1.6064
   8   1   -529.50228810      0.05794589    12717.65      0.05995624    13158.87      1.6315
   9   1   -529.49946703      0.06076696    13336.81      0.06277731    13778.03      1.7083
  10   1   -529.49934103      0.06089296    13364.46      0.06290332    13805.68      1.7117
  11   1   -529.49739386      0.06284013    13791.81      0.06485048    14233.04      1.7647
  12   1   -529.49077416      0.06945983    15244.67      0.07147018    15685.89      1.9448
 
  13   2   -529.56217257     -0.00193858     -425.47      0.00007177       15.75      0.0020
  14   2   -529.55962597      0.00060802      133.44      0.00261837      574.67      0.0712
  15   2   -529.55270277      0.00753122     1652.91      0.00954157     2094.13      0.2596
  16   2   -529.51217917      0.04805482    10546.81      0.05006517    10988.04      1.3623
  17   2   -529.50721365      0.05302034    11636.62      0.05503070    12077.84      1.4975
  18   2   -529.50645635      0.05377763    11802.83      0.05578799    12244.05      1.5181
  19   2   -529.50515086      0.05508313    12089.35      0.05709348    12530.57      1.5536
  20   2   -529.50382220      0.05641179    12380.96      0.05842215    12822.18      1.5897
  21   2   -529.50230280      0.05793119    12714.43      0.05994155    13155.65      1.6311
  22   2   -529.49974145      0.06049254    13276.58      0.06250289    13717.80      1.7008
  23   2   -529.49901769      0.06121630    13435.42      0.06322665    13876.65      1.7205
  24   2   -529.49654214      0.06369185    13978.74      0.06570220    14419.97      1.7878
 
  25   3   -529.56217257     -0.00193858     -425.47      0.00007177       15.75      0.0020
  26   3   -529.55962598      0.00060801      133.44      0.00261837      574.67      0.0712
  27   3   -529.55270278      0.00753120     1652.91      0.00954156     2094.13      0.2596
  28   3   -529.51217917      0.04805482    10546.81      0.05006517    10988.04      1.3623
  29   3   -529.50721365      0.05302034    11636.62      0.05503070    12077.84      1.4975
  30   3   -529.50645635      0.05377764    11802.83      0.05578799    12244.05      1.5181
  31   3   -529.50515086      0.05508312    12089.35      0.05709348    12530.57      1.5536
  32   3   -529.50382220      0.05641179    12380.96      0.05842215    12822.18      1.5897
  33   3   -529.50230280      0.05793119    12714.43      0.05994155    13155.65      1.6311
  34   3   -529.49974145      0.06049254    13276.58      0.06250289    13717.80      1.7008
  35   3   -529.49901769      0.06121630    13435.42      0.06322665    13876.65      1.7205
  36   3   -529.49654214      0.06369185    13978.74      0.06570220    14419.97      1.7878
 
  37   4   -529.56224434     -0.00201035     -441.22      0.00000000        0.00      0.0000
  38   4   -529.56214706     -0.00191307     -419.87      0.00009728       21.35      0.0026
  39   4   -529.55616369      0.00407030      893.33      0.00608066     1334.55      0.1655
  40   4   -529.51218098      0.04805301    10546.42      0.05006337    10987.64      1.3623
  41   4   -529.50688234      0.05335165    11709.33      0.05536201    12150.56      1.5065
  42   4   -529.50606387      0.05417012    11888.97      0.05618048    12330.19      1.5287
  43   4   -529.50568758      0.05454641    11971.55      0.05655676    12412.77      1.5390
  44   4   -529.50395237      0.05628162    12352.39      0.05829197    12793.61      1.5862
  45   4   -529.50228301      0.05795098    12718.77      0.05996133    13159.99      1.6316
  46   4   -529.49946019      0.06077380    13338.31      0.06278415    13779.53      1.7084
  47   4   -529.49933128      0.06090271    13366.60      0.06291306    13807.82      1.7120
  48   4   -529.49661629      0.06361770    13962.47      0.06562806    14403.69      1.7858

--
 Eigenvalues of the spin-orbit matrix
 ....................................

   Nr  Sym         E             E-E0         E-E0           E-E(1)      E-E(1)      E-E(1)
                 (au)            (au)        (cm-1)           (au)       (cm-1)        (eV)
   1   1   -529.56212885     -0.00201036     -441.22      0.00000000        0.00      0.0000
   2   1   -529.55959891      0.00051958      114.04      0.00252994      555.26      0.0688
   3   1   -529.55271078      0.00740771     1625.80      0.00941807     2067.03      0.2563
   4   1   -529.50695346      0.05316504    11668.38      0.05517540    12109.60      1.5014
   5   1   -529.50603140      0.05408710    11870.75      0.05609746    12311.97      1.5265
   6   1   -529.50555893      0.05455956    11974.44      0.05656992    12415.66      1.5393
   7   1   -529.50307520      0.05704330    12519.56      0.05905366    12960.78      1.6069
   8   1   -529.50197889      0.05813961    12760.17      0.06014997    13201.39      1.6368
   9   1   -529.49936020      0.06075829    13334.90      0.06276865    13776.13      1.7080
  10   1   -529.49926061      0.06085788    13356.76      0.06286824    13797.98      1.7107
  11   1   -529.49700879      0.06310971    13850.98      0.06512007    14292.20      1.7720
  12   1   -529.49054539      0.06957311    15269.53      0.07158346    15710.75      1.9479
 
  13   2   -529.56204350     -0.00192500     -422.49      0.00008536       18.73      0.0023
  14   2   -529.55949502      0.00062347      136.84      0.00263383      578.06      0.0717
  15   2   -529.55257123      0.00754727     1656.43      0.00955763     2097.66      0.2601
  16   2   -529.51210641      0.04801208    10537.43      0.05002244    10978.66      1.3612
  17   2   -529.50724833      0.05287016    11603.66      0.05488052    12044.88      1.4934
  18   2   -529.50643362      0.05368487    11782.47      0.05569523    12223.69      1.5155
  19   2   -529.50495871      0.05515979    12106.17      0.05717015    12547.40      1.5557
  20   2   -529.50360104      0.05651745    12404.15      0.05852781    12845.37      1.5926
  21   2   -529.50198761      0.05813088    12758.25      0.06014124    13199.48      1.6365
  22   2   -529.49962064      0.06049786    13277.75      0.06250822    13718.97      1.7009
  23   2   -529.49901842      0.06110008    13409.92      0.06311044    13851.14      1.7173
  24   2   -529.49606352      0.06405498    14058.44      0.06606533    14499.66      1.7977
 
  25   3   -529.56204350     -0.00192500     -422.49      0.00008536       18.73      0.0023
  26   3   -529.55949503      0.00062347      136.84      0.00263383      578.06      0.0717
  27   3   -529.55257124      0.00754726     1656.43      0.00955761     2097.65      0.2601
  28   3   -529.51210641      0.04801208    10537.43      0.05002244    10978.66      1.3612
  29   3   -529.50724833      0.05287016    11603.66      0.05488052    12044.88      1.4934
  30   3   -529.50643362      0.05368488    11782.47      0.05569524    12223.69      1.5155
  31   3   -529.50495871      0.05515979    12106.17      0.05717015    12547.40      1.5557
  32   3   -529.50360104      0.05651745    12404.15      0.05852781    12845.37      1.5926
  33   3   -529.50198761      0.05813088    12758.25      0.06014124    13199.48      1.6365
  34   3   -529.49962064      0.06049786    13277.75      0.06250822    13718.97      1.7009
  35   3   -529.49901842      0.06110008    13409.92      0.06311044    13851.14      1.7173
  36   3   -529.49606352      0.06405497    14058.44      0.06606533    14499.66      1.7977
 
  37   4   -529.56212885     -0.00201036     -441.22      0.00000000        0.00      0.0000
  38   4   -529.56201279     -0.00189429     -415.75      0.00011607       25.47      0.0032
  39   4   -529.55603842      0.00408007      895.47      0.00609043     1336.70      0.1657
  40   4   -529.51210851      0.04800998    10536.97      0.05002034    10978.20      1.3611
  41   4   -529.50689690      0.05322160    11680.79      0.05523196    12122.01      1.5029
  42   4   -529.50603436      0.05408413    11870.10      0.05609449    12311.32      1.5264
  43   4   -529.50551861      0.05459989    11983.29      0.05661024    12424.51      1.5404
  44   4   -529.50369060      0.05642790    12384.49      0.05843826    12825.72      1.5902
  45   4   -529.50197296      0.05814553    12761.47      0.06015589    13202.69      1.6369
  46   4   -529.49943785      0.06068064    13317.86      0.06269100    13759.08      1.7059
  47   4   -529.49925185      0.06086665    13358.68      0.06287701    13799.91      1.7110
  48   4   -529.49616463      0.06395386    14036.25      0.06596422    14477.47      1.7950

--
 Eigenvalues of the spin-orbit matrix
 ....................................

   Nr  Sym         E             E-E0         E-E0           E-E(1)      E-E(1)      E-E(1)
                 (au)            (au)        (cm-1)           (au)       (cm-1)        (eV)
   1   1   -529.56200496     -0.00201037     -441.22      0.00000000        0.00      0.0000
   2   1   -529.55946915      0.00052544      115.32      0.00253580      556.54      0.0690
   3   1   -529.55256574      0.00742884     1630.44      0.00943921     2071.67      0.2569
   4   1   -529.50697558      0.05301901    11636.33      0.05502937    12077.55      1.4974
   5   1   -529.50601423      0.05398035    11847.32      0.05599072    12288.54      1.5236
   6   1   -529.50550432      0.05449026    11959.23      0.05650063    12400.46      1.5375
   7   1   -529.50295696      0.05703763    12518.31      0.05904800    12959.54      1.6068
   8   1   -529.50171006      0.05828453    12791.97      0.06029489    13233.20      1.6407
   9   1   -529.49925856      0.06073603    13330.02      0.06274639    13771.24      1.7074
  10   1   -529.49915650      0.06083809    13352.42      0.06284846    13793.64      1.7102
  11   1   -529.49664785      0.06334674    13903.00      0.06535711    14344.23      1.7785
  12   1   -529.49033080      0.06966379    15289.43      0.07167415    15730.66      1.9504
 
  13   2   -529.56190623     -0.00191164     -419.56      0.00009873       21.67      0.0027
  14   2   -529.55935623      0.00063836      140.10      0.00264873      581.33      0.0721
  15   2   -529.55243350      0.00756109     1659.47      0.00957146     2100.69      0.2605
  16   2   -529.51204826      0.04794632    10523.00      0.04995669    10964.23      1.3594
  17   2   -529.50728375      0.05271084    11568.69      0.05472121    12009.92      1.4890
  18   2   -529.50642680      0.05356779    11756.77      0.05557816    12198.00      1.5124
  19   2   -529.50484023      0.05515436    12104.98      0.05716472    12546.21      1.5555
  20   2   -529.50332699      0.05666760    12437.10      0.05867797    12878.33      1.5967
  21   2   -529.50172906      0.05826552    12787.80      0.06027589    13229.03      1.6402
  22   2   -529.49946818      0.06052641    13284.01      0.06253678    13725.24      1.7017
  23   2   -529.49902070      0.06097389    13382.22      0.06298426    13823.45      1.7139
  24   2   -529.49560988      0.06438471    14130.81      0.06639507    14572.03      1.8067
